,ts,rad
4423,2022-04-25 00:10:00+00:00,1.0
4424,2022-04-25 00:11:00+00:00,1.0
4425,2022-04-25 00:13:00+00:00,1.0
4426,2022-04-25 00:15:00+00:00,1.0
4427,2022-04-25 00:16:00+00:00,1.0
4428,2022-04-25 00:17:00+00:00,1.01
4429,2022-04-25 00:18:00+00:00,1.01
4430,2022-04-25 00:19:00+00:00,1.01
4431,2022-04-25 00:21:00+00:00,1.01
4432,2022-04-25 00:23:00+00:00,1.01
4433,2022-04-25 00:24:00+00:00,1.01
4434,2022-04-25 00:25:00+00:00,1.01
4435,2022-04-25 00:27:00+00:00,1.02
4436,2022-04-25 00:29:00+00:00,1.02
4437,2022-04-25 00:30:00+00:00,1.03
4438,2022-04-25 00:31:00+00:00,1.03
4439,2022-04-25 00:32:00+00:00,1.03
4440,2022-04-25 00:33:00+00:00,1.03
4441,2022-04-25 00:35:00+00:00,1.03
4442,2022-04-25 00:37:00+00:00,1.03
4443,2022-04-25 00:39:00+00:00,1.03
4444,2022-04-25 00:41:00+00:00,1.03
4445,2022-04-25 00:43:00+00:00,1.03
4446,2022-04-25 00:44:00+00:00,1.03
4447,2022-04-25 00:45:00+00:00,1.03
4448,2022-04-25 00:47:00+00:00,1.04
4449,2022-04-25 00:48:00+00:00,1.04
4450,2022-04-25 00:49:00+00:00,1.04
4451,2022-04-25 00:50:00+00:00,1.04
4452,2022-04-25 00:51:00+00:00,1.04
4453,2022-04-25 00:53:00+00:00,1.04
4454,2022-04-25 00:54:00+00:00,1.04
4455,2022-04-25 00:55:00+00:00,1.04
4456,2022-04-25 00:56:00+00:00,1.04
4457,2022-04-25 00:57:00+00:00,1.04
4458,2022-04-25 00:58:00+00:00,1.04
4459,2022-04-25 00:59:00+00:00,1.04
4460,2022-04-25 01:01:00+00:00,1.04
4461,2022-04-25 01:02:00+00:00,1.04
4462,2022-04-25 01:03:00+00:00,1.04
4463,2022-04-25 01:04:00+00:00,1.04
4464,2022-04-25 01:05:00+00:00,1.04
4465,2022-04-25 01:07:00+00:00,1.05
4466,2022-04-25 01:08:00+00:00,1.05
4467,2022-04-25 01:09:00+00:00,1.05
4468,2022-04-25 01:10:00+00:00,1.05
4469,2022-04-25 01:11:00+00:00,1.05
4470,2022-04-25 01:13:00+00:00,1.05
4471,2022-04-25 01:15:00+00:00,1.05
4472,2022-04-25 01:17:00+00:00,1.06
4473,2022-04-25 01:18:00+00:00,1.06
4474,2022-04-25 01:20:00+00:00,1.07
4475,2022-04-25 01:21:00+00:00,1.07
4476,2022-04-25 01:23:00+00:00,1.07
4477,2022-04-25 01:25:00+00:00,1.07
4478,2022-04-25 01:26:00+00:00,1.07
4479,2022-04-25 01:27:00+00:00,1.07
4480,2022-04-25 01:29:00+00:00,1.07
4481,2022-04-25 01:31:00+00:00,1.07
4482,2022-04-25 01:33:00+00:00,1.07
4483,2022-04-25 01:35:00+00:00,1.07
4484,2022-04-25 01:37:00+00:00,1.08
4485,2022-04-25 01:39:00+00:00,1.08
4486,2022-04-25 01:41:00+00:00,1.08
4487,2022-04-25 01:43:00+00:00,1.08
4488,2022-04-25 01:44:00+00:00,1.08
4489,2022-04-25 01:45:00+00:00,1.08
4490,2022-04-25 01:47:00+00:00,1.08
4491,2022-04-25 01:48:00+00:00,1.08
4492,2022-04-25 01:50:00+00:00,1.08
4493,2022-04-25 01:51:00+00:00,1.08
4494,2022-04-25 01:53:00+00:00,1.09
4495,2022-04-25 01:55:00+00:00,1.09
4496,2022-04-25 01:57:00+00:00,1.09
4497,2022-04-25 01:58:00+00:00,1.09
4498,2022-04-25 01:59:00+00:00,1.09
4499,2022-04-25 02:01:00+00:00,1.09
4500,2022-04-25 02:02:00+00:00,1.09
4501,2022-04-25 02:03:00+00:00,1.09
4502,2022-04-25 02:05:00+00:00,1.1
4503,2022-04-25 02:07:00+00:00,1.1
4504,2022-04-25 02:09:00+00:00,1.1
4505,2022-04-25 02:10:00+00:00,1.11
4506,2022-04-25 02:11:00+00:00,1.11
4507,2022-04-25 02:13:00+00:00,1.11
4508,2022-04-25 02:15:00+00:00,1.11
4509,2022-04-25 02:16:00+00:00,1.11
4510,2022-04-25 02:17:00+00:00,1.11
4511,2022-04-25 02:19:00+00:00,1.11
4512,2022-04-25 02:21:00+00:00,1.11
4513,2022-04-25 02:23:00+00:00,1.11
4514,2022-04-25 02:24:00+00:00,1.11
4515,2022-04-25 02:25:00+00:00,1.11
4516,2022-04-25 02:28:00+00:00,1.11
4517,2022-04-25 02:29:00+00:00,1.11
4518,2022-04-25 02:31:00+00:00,1.12
4519,2022-04-25 02:32:00+00:00,1.12
4520,2022-04-25 02:33:00+00:00,1.12
4521,2022-04-25 02:34:00+00:00,1.12
4522,2022-04-25 02:35:00+00:00,1.12
4523,2022-04-25 02:38:00+00:00,1.12
4524,2022-04-25 02:39:00+00:00,1.12
4525,2022-04-25 02:42:00+00:00,1.12
4526,2022-04-25 02:43:00+00:00,1.12
4527,2022-04-25 02:44:00+00:00,1.12
4528,2022-04-25 02:45:00+00:00,1.12
4529,2022-04-25 02:47:00+00:00,1.12
4530,2022-04-25 02:48:00+00:00,1.12
4531,2022-04-25 02:49:00+00:00,1.12
4532,2022-04-25 02:50:00+00:00,1.12
4533,2022-04-25 02:51:00+00:00,1.12
4534,2022-04-25 02:52:00+00:00,1.12
4535,2022-04-25 02:53:00+00:00,1.12
4536,2022-04-25 02:55:00+00:00,1.12
4537,2022-04-25 02:57:00+00:00,1.12
4538,2022-04-25 02:58:00+00:00,1.12
4539,2022-04-25 02:59:00+00:00,1.12
4540,2022-04-25 03:02:00+00:00,1.13
4541,2022-04-25 03:03:00+00:00,1.13
4542,2022-04-25 03:04:00+00:00,1.14
4543,2022-04-25 03:05:00+00:00,1.14
4544,2022-04-25 03:06:00+00:00,1.14
4545,2022-04-25 03:08:00+00:00,1.14
4546,2022-04-25 03:09:00+00:00,1.15
4547,2022-04-25 03:11:00+00:00,1.15
4548,2022-04-25 03:12:00+00:00,1.15
4549,2022-04-25 03:13:00+00:00,1.15
4550,2022-04-25 03:15:00+00:00,1.15
4551,2022-04-25 03:17:00+00:00,1.15
4552,2022-04-25 03:18:00+00:00,1.15
4553,2022-04-25 03:20:00+00:00,1.15
4554,2022-04-25 03:21:00+00:00,1.15
4555,2022-04-25 03:24:00+00:00,1.16
4556,2022-04-25 03:26:00+00:00,1.16
4557,2022-04-25 03:27:00+00:00,1.16
4558,2022-04-25 03:28:00+00:00,1.16
4559,2022-04-25 03:29:00+00:00,1.16
4560,2022-04-25 03:32:00+00:00,1.17
4561,2022-04-25 03:33:00+00:00,1.17
4562,2022-04-25 03:34:00+00:00,1.16
4563,2022-04-25 03:35:00+00:00,1.16
4564,2022-04-25 03:36:00+00:00,1.16
4565,2022-04-25 03:38:00+00:00,1.16
4566,2022-04-25 03:39:00+00:00,1.16
4567,2022-04-25 03:40:00+00:00,1.16
4568,2022-04-25 03:42:00+00:00,1.16
4569,2022-04-25 03:43:00+00:00,1.16
4570,2022-04-25 03:44:00+00:00,1.16
4571,2022-04-25 03:46:00+00:00,1.16
4572,2022-04-25 03:47:00+00:00,1.16
4573,2022-04-25 03:49:00+00:00,1.17
4574,2022-04-25 03:51:00+00:00,1.17
4575,2022-04-25 03:52:00+00:00,1.17
4576,2022-04-25 03:54:00+00:00,1.17
4577,2022-04-25 03:55:00+00:00,1.17
4578,2022-04-25 03:56:00+00:00,1.17
4579,2022-04-25 03:58:00+00:00,1.17
4580,2022-04-25 04:00:00+00:00,1.18
4581,2022-04-25 04:01:00+00:00,1.18
4582,2022-04-25 04:02:00+00:00,1.18
4583,2022-04-25 04:04:00+00:00,1.18
4584,2022-04-25 04:06:00+00:00,1.18
4585,2022-04-25 04:08:00+00:00,1.19
4586,2022-04-25 04:10:00+00:00,1.19
4587,2022-04-25 04:11:00+00:00,1.19
4588,2022-04-25 04:12:00+00:00,1.19
4589,2022-04-25 04:14:00+00:00,1.19
4590,2022-04-25 04:16:00+00:00,1.2
4591,2022-04-25 04:17:00+00:00,1.2
4592,2022-04-25 04:18:00+00:00,1.2
4593,2022-04-25 04:19:00+00:00,1.2
4594,2022-04-25 04:21:00+00:00,1.21
4595,2022-04-25 04:22:00+00:00,1.21
4596,2022-04-25 04:23:00+00:00,1.21
4597,2022-04-25 04:25:00+00:00,1.21
4598,2022-04-25 04:26:00+00:00,1.21
4599,2022-04-25 04:28:00+00:00,1.21
4600,2022-04-25 04:29:00+00:00,1.21
4601,2022-04-25 04:31:00+00:00,1.2
4602,2022-04-25 04:32:00+00:00,1.2
4603,2022-04-25 04:36:00+00:00,1.21
4604,2022-04-25 04:38:00+00:00,1.21
4605,2022-04-25 04:40:00+00:00,1.22
4606,2022-04-25 04:42:00+00:00,1.22
4607,2022-04-25 04:44:00+00:00,1.22
4608,2022-04-25 04:45:00+00:00,1.22
4609,2022-04-25 04:46:00+00:00,1.22
4610,2022-04-25 04:47:00+00:00,1.22
4611,2022-04-25 04:48:00+00:00,1.22
4612,2022-04-25 04:49:00+00:00,1.22
4613,2022-04-25 04:52:00+00:00,1.22
4614,2022-04-25 04:53:00+00:00,1.22
4615,2022-04-25 04:56:00+00:00,1.23
4616,2022-04-25 04:58:00+00:00,1.23
4617,2022-04-25 04:59:00+00:00,1.23
4618,2022-04-25 05:00:00+00:00,1.23
4619,2022-04-25 05:01:00+00:00,1.23
4620,2022-04-25 05:02:00+00:00,1.23
4621,2022-04-25 05:03:00+00:00,1.23
4622,2022-04-25 05:04:00+00:00,1.24
4623,2022-04-25 05:06:00+00:00,1.24
4624,2022-04-25 05:07:00+00:00,1.24
4625,2022-04-25 05:08:00+00:00,1.25
4626,2022-04-25 05:10:00+00:00,1.25
4627,2022-04-25 05:11:00+00:00,1.25
4628,2022-04-25 05:12:00+00:00,1.25
4629,2022-04-25 05:14:00+00:00,1.25
4630,2022-04-25 05:15:00+00:00,1.25
4631,2022-04-25 05:16:00+00:00,1.25
4632,2022-04-25 05:17:00+00:00,1.25
4633,2022-04-25 05:18:00+00:00,1.25
4634,2022-04-25 05:19:00+00:00,1.26
4635,2022-04-25 05:20:00+00:00,1.26
4636,2022-04-25 05:21:00+00:00,1.26
4637,2022-04-25 05:22:00+00:00,1.26
4638,2022-04-25 05:24:00+00:00,1.26
4639,2022-04-25 05:26:00+00:00,1.26
4640,2022-04-25 05:28:00+00:00,1.26
4641,2022-04-25 05:29:00+00:00,1.27
4642,2022-04-25 05:30:00+00:00,1.27
4643,2022-04-25 05:32:00+00:00,1.27
4644,2022-04-25 05:33:00+00:00,1.27
4645,2022-04-25 05:34:00+00:00,1.27
4646,2022-04-25 05:36:00+00:00,1.27
4647,2022-04-25 05:38:00+00:00,1.27
4648,2022-04-25 05:40:00+00:00,1.28
4649,2022-04-25 05:42:00+00:00,1.28
4650,2022-04-25 05:44:00+00:00,1.28
4651,2022-04-25 05:45:00+00:00,1.28
4652,2022-04-25 05:46:00+00:00,1.28
4653,2022-04-25 05:48:00+00:00,1.28
4654,2022-04-25 05:49:00+00:00,1.28
4655,2022-04-25 05:50:00+00:00,1.28
4656,2022-04-25 05:51:00+00:00,1.28
4657,2022-04-25 05:52:00+00:00,1.28
4658,2022-04-25 05:53:00+00:00,1.28
4659,2022-04-25 05:54:00+00:00,1.28
4660,2022-04-25 05:56:00+00:00,1.29
4661,2022-04-25 05:57:00+00:00,1.29
4662,2022-04-25 05:58:00+00:00,1.29
4663,2022-04-25 05:59:00+00:00,1.29
4664,2022-04-25 06:00:00+00:00,1.29
4665,2022-04-25 06:02:00+00:00,1.29
4666,2022-04-25 06:04:00+00:00,1.29
4667,2022-04-25 06:05:00+00:00,1.3
4668,2022-04-25 06:06:00+00:00,1.3
4669,2022-04-25 06:08:00+00:00,1.3
4670,2022-04-25 06:10:00+00:00,1.3
4671,2022-04-25 06:11:00+00:00,1.3
4672,2022-04-25 06:12:00+00:00,1.3
4673,2022-04-25 06:14:00+00:00,1.3
4674,2022-04-25 06:15:00+00:00,1.3
4675,2022-04-25 06:16:00+00:00,1.3
4676,2022-04-25 06:17:00+00:00,1.3
4677,2022-04-25 06:19:00+00:00,1.3
4678,2022-04-25 06:20:00+00:00,1.3
4679,2022-04-25 06:21:00+00:00,1.3
4680,2022-04-25 06:22:00+00:00,1.3
4681,2022-04-25 06:24:00+00:00,1.3
4682,2022-04-25 06:25:00+00:00,1.3
4683,2022-04-25 06:26:00+00:00,1.31
4684,2022-04-25 06:27:00+00:00,1.31
4685,2022-04-25 06:28:00+00:00,1.31
4686,2022-04-25 06:30:00+00:00,1.31
4687,2022-04-25 06:31:00+00:00,1.32
4688,2022-04-25 06:32:00+00:00,1.32
4689,2022-04-25 06:33:00+00:00,1.32
4690,2022-04-25 06:34:00+00:00,1.32
4691,2022-04-25 06:35:00+00:00,1.32
4692,2022-04-25 06:36:00+00:00,1.32
4693,2022-04-25 06:37:00+00:00,1.32
4694,2022-04-25 06:38:00+00:00,1.32
4695,2022-04-25 06:40:00+00:00,1.32
4696,2022-04-25 06:41:00+00:00,1.32
4697,2022-04-25 06:42:00+00:00,1.32
4698,2022-04-25 06:43:00+00:00,1.32
4699,2022-04-25 06:44:00+00:00,1.33
4700,2022-04-25 06:45:00+00:00,1.33
4701,2022-04-25 06:46:00+00:00,1.33
4702,2022-04-25 06:47:00+00:00,1.33
4703,2022-04-25 06:49:00+00:00,1.33
4704,2022-04-25 06:51:00+00:00,1.34
4705,2022-04-25 06:54:00+00:00,1.34
4706,2022-04-25 06:56:00+00:00,1.34
4707,2022-04-25 06:57:00+00:00,1.35
4708,2022-04-25 06:58:00+00:00,1.35
4709,2022-04-25 06:59:00+00:00,1.35
4710,2022-04-25 07:00:00+00:00,1.35
4711,2022-04-25 07:02:00+00:00,1.35
4712,2022-04-25 07:04:00+00:00,1.35
4713,2022-04-25 07:05:00+00:00,1.35
4714,2022-04-25 07:06:00+00:00,1.35
4715,2022-04-25 07:07:00+00:00,1.35
4716,2022-04-25 07:08:00+00:00,1.35
4717,2022-04-25 07:10:00+00:00,1.35
4718,2022-04-25 07:12:00+00:00,1.36
4719,2022-04-25 07:13:00+00:00,1.36
4720,2022-04-25 07:14:00+00:00,1.36
4721,2022-04-25 07:15:00+00:00,1.37
4722,2022-04-25 07:16:00+00:00,1.37
4723,2022-04-25 07:17:00+00:00,1.37
4724,2022-04-25 07:18:00+00:00,1.37
4725,2022-04-25 07:20:00+00:00,1.37
4726,2022-04-25 07:22:00+00:00,1.37
4727,2022-04-25 07:24:00+00:00,1.37
4728,2022-04-25 07:26:00+00:00,1.37
4729,2022-04-25 07:28:00+00:00,1.37
4730,2022-04-25 07:29:00+00:00,1.38
4731,2022-04-25 07:30:00+00:00,1.38
4732,2022-04-25 07:31:00+00:00,1.38
4733,2022-04-25 07:32:00+00:00,1.38
4734,2022-04-25 07:33:00+00:00,1.38
4735,2022-04-25 07:34:00+00:00,1.39
4736,2022-04-25 07:36:00+00:00,1.39
4737,2022-04-25 07:37:00+00:00,1.39
4738,2022-04-25 07:38:00+00:00,1.39
4739,2022-04-25 07:40:00+00:00,1.4
4740,2022-04-25 07:41:00+00:00,1.4
4741,2022-04-25 07:42:00+00:00,1.4
4742,2022-04-25 07:43:00+00:00,1.4
4743,2022-04-25 07:44:00+00:00,1.4
4744,2022-04-25 07:46:00+00:00,1.4
4745,2022-04-25 07:47:00+00:00,1.4
4746,2022-04-25 07:48:00+00:00,1.4
4747,2022-04-25 07:49:00+00:00,1.4
4748,2022-04-25 07:50:00+00:00,1.41
4749,2022-04-25 07:52:00+00:00,1.41
4750,2022-04-25 07:54:00+00:00,1.41
4751,2022-04-25 07:57:00+00:00,1.42
4752,2022-04-25 07:58:00+00:00,1.42
4753,2022-04-25 08:00:00+00:00,1.42
4754,2022-04-25 08:02:00+00:00,1.42
4755,2022-04-25 08:03:00+00:00,1.42
4756,2022-04-25 08:04:00+00:00,1.42
4757,2022-04-25 08:06:00+00:00,1.42
4758,2022-04-25 08:08:00+00:00,1.42
4759,2022-04-25 08:10:00+00:00,1.42
4760,2022-04-25 08:11:00+00:00,1.42
4761,2022-04-25 08:14:00+00:00,1.42
4762,2022-04-25 08:15:00+00:00,1.42
4763,2022-04-25 08:16:00+00:00,1.42
4764,2022-04-25 08:18:00+00:00,1.42
4765,2022-04-25 08:20:00+00:00,1.43
4766,2022-04-25 08:21:00+00:00,1.43
4767,2022-04-25 08:22:00+00:00,1.43
4768,2022-04-25 08:23:00+00:00,1.43
4769,2022-04-25 08:24:00+00:00,1.43
4770,2022-04-25 08:26:00+00:00,1.43
4771,2022-04-25 08:27:00+00:00,1.43
4772,2022-04-25 08:28:00+00:00,1.43
4773,2022-04-25 08:30:00+00:00,1.43
4774,2022-04-25 08:31:00+00:00,1.43
4775,2022-04-25 08:32:00+00:00,1.43
4776,2022-04-25 08:34:00+00:00,1.44
4777,2022-04-25 08:35:00+00:00,1.44
4778,2022-04-25 08:36:00+00:00,1.44
4779,2022-04-25 08:38:00+00:00,1.44
4780,2022-04-25 08:39:00+00:00,1.44
4781,2022-04-25 08:40:00+00:00,1.45
4782,2022-04-25 08:41:00+00:00,1.45
4783,2022-04-25 08:43:00+00:00,1.45
4784,2022-04-25 08:44:00+00:00,1.45
4785,2022-04-25 08:45:00+00:00,1.45
4786,2022-04-25 08:47:00+00:00,1.45
4787,2022-04-25 08:48:00+00:00,1.45
4788,2022-04-25 08:50:00+00:00,1.45
4789,2022-04-25 08:52:00+00:00,1.45
4790,2022-04-25 08:53:00+00:00,1.45
4791,2022-04-25 08:54:00+00:00,1.45
4792,2022-04-25 08:55:00+00:00,1.46
4793,2022-04-25 08:56:00+00:00,1.46
4794,2022-04-25 08:57:00+00:00,1.46
4795,2022-04-25 08:58:00+00:00,1.46
4796,2022-04-25 08:59:00+00:00,1.46
4797,2022-04-25 09:00:00+00:00,1.46
4798,2022-04-25 09:01:00+00:00,1.46
4799,2022-04-25 09:02:00+00:00,1.46
4800,2022-04-25 09:03:00+00:00,1.46
4801,2022-04-25 09:04:00+00:00,1.46
4802,2022-04-25 09:05:00+00:00,1.46
4803,2022-04-25 09:06:00+00:00,1.46
4804,2022-04-25 09:08:00+00:00,1.46
4805,2022-04-25 09:10:00+00:00,1.46
4806,2022-04-25 09:11:00+00:00,1.46
4807,2022-04-25 09:12:00+00:00,1.46
4808,2022-04-25 09:14:00+00:00,1.46
4809,2022-04-25 09:15:00+00:00,1.46
4810,2022-04-25 09:16:00+00:00,1.46
4811,2022-04-25 09:17:00+00:00,1.46
4812,2022-04-25 09:18:00+00:00,1.46
4813,2022-04-25 09:19:00+00:00,1.46
4814,2022-04-25 09:20:00+00:00,1.46
4815,2022-04-25 09:21:00+00:00,1.46
4816,2022-04-25 09:22:00+00:00,1.46
4817,2022-04-25 09:23:00+00:00,1.46
4818,2022-04-25 09:24:00+00:00,1.46
4819,2022-04-25 09:26:00+00:00,1.47
4820,2022-04-25 09:27:00+00:00,1.47
4821,2022-04-25 09:29:00+00:00,1.47
4822,2022-04-25 09:30:00+00:00,1.47
4823,2022-04-25 09:31:00+00:00,1.47
4824,2022-04-25 09:32:00+00:00,1.46
4825,2022-04-25 09:34:00+00:00,1.46
4826,2022-04-25 09:35:00+00:00,1.47
4827,2022-04-25 09:36:00+00:00,1.46
4828,2022-04-25 09:37:00+00:00,1.47
4829,2022-04-25 09:38:00+00:00,1.47
4830,2022-04-25 09:40:00+00:00,1.47
4831,2022-04-25 09:41:00+00:00,1.47
4832,2022-04-25 09:42:00+00:00,1.47
4833,2022-04-25 09:44:00+00:00,1.46
4834,2022-04-25 09:46:00+00:00,1.46
4835,2022-04-25 09:48:00+00:00,1.46
4836,2022-04-25 09:52:00+00:00,1.46
4837,2022-04-25 09:53:00+00:00,1.46
4838,2022-04-25 09:54:00+00:00,1.46
4839,2022-04-25 09:56:00+00:00,1.46
4840,2022-04-25 09:58:00+00:00,1.46
4841,2022-04-25 10:00:00+00:00,1.46
4842,2022-04-25 10:01:00+00:00,1.46
4843,2022-04-25 10:02:00+00:00,1.46
4844,2022-04-25 10:04:00+00:00,1.46
4845,2022-04-25 10:05:00+00:00,1.46
4846,2022-04-25 10:06:00+00:00,1.46
4847,2022-04-25 10:08:00+00:00,1.46
4848,2022-04-25 10:09:00+00:00,1.46
4849,2022-04-25 10:10:00+00:00,1.46
4850,2022-04-25 10:11:00+00:00,1.46
4851,2022-04-25 10:12:00+00:00,1.46
4852,2022-04-25 10:13:00+00:00,1.46
4853,2022-04-25 10:14:00+00:00,1.46
4854,2022-04-25 10:15:00+00:00,1.46
4855,2022-04-25 10:16:00+00:00,1.46
4856,2022-04-25 10:18:00+00:00,1.46
4857,2022-04-25 10:19:00+00:00,1.46
4858,2022-04-25 10:20:00+00:00,1.45
4859,2022-04-25 10:22:00+00:00,1.45
4860,2022-04-25 10:23:00+00:00,1.45
4861,2022-04-25 10:24:00+00:00,1.45
4862,2022-04-25 10:25:00+00:00,1.45
4863,2022-04-25 10:26:00+00:00,1.45
4864,2022-04-25 10:28:00+00:00,1.45
4865,2022-04-25 10:30:00+00:00,1.44
4866,2022-04-25 10:32:00+00:00,1.44
4867,2022-04-25 10:33:00+00:00,1.44
4868,2022-04-25 10:34:00+00:00,1.44
4869,2022-04-25 10:36:00+00:00,1.43
4870,2022-04-25 10:38:00+00:00,1.43
4871,2022-04-25 10:40:00+00:00,1.43
4872,2022-04-25 10:42:00+00:00,1.43
4873,2022-04-25 10:43:00+00:00,1.42
4874,2022-04-25 10:44:00+00:00,1.42
4875,2022-04-25 10:46:00+00:00,1.42
4876,2022-04-25 10:48:00+00:00,1.41
4877,2022-04-25 10:49:00+00:00,1.4
4878,2022-04-25 10:52:00+00:00,1.4
4879,2022-04-25 10:54:00+00:00,1.4
4880,2022-04-25 10:55:00+00:00,1.4
4881,2022-04-25 10:56:00+00:00,1.4
4882,2022-04-25 10:58:00+00:00,1.4
4883,2022-04-25 11:02:00+00:00,1.39
4884,2022-04-25 11:04:00+00:00,1.39
4885,2022-04-25 11:05:00+00:00,1.39
4886,2022-04-25 11:06:00+00:00,1.38
4887,2022-04-25 11:07:00+00:00,1.38
4888,2022-04-25 11:08:00+00:00,1.38
4889,2022-04-25 11:09:00+00:00,1.38
4890,2022-04-25 11:10:00+00:00,1.38
4891,2022-04-25 11:12:00+00:00,1.38
4892,2022-04-25 11:14:00+00:00,1.37
4893,2022-04-25 11:16:00+00:00,1.37
4894,2022-04-25 11:18:00+00:00,1.37
4895,2022-04-25 11:20:00+00:00,1.36
4896,2022-04-25 11:22:00+00:00,1.36
4897,2022-04-25 11:23:00+00:00,1.35
4898,2022-04-25 11:24:00+00:00,1.35
4899,2022-04-25 11:25:00+00:00,1.35
4900,2022-04-25 11:26:00+00:00,1.35
4901,2022-04-25 11:27:00+00:00,1.34
4902,2022-04-25 11:28:00+00:00,1.34
4903,2022-04-25 11:30:00+00:00,1.34
4904,2022-04-25 11:31:00+00:00,1.34
4905,2022-04-25 11:32:00+00:00,1.34
4906,2022-04-25 11:33:00+00:00,1.34
4907,2022-04-25 11:34:00+00:00,1.34
4908,2022-04-25 11:36:00+00:00,1.33
4909,2022-04-25 11:37:00+00:00,1.33
4910,2022-04-25 11:38:00+00:00,1.33
4911,2022-04-25 11:40:00+00:00,1.32
4912,2022-04-25 11:42:00+00:00,1.31
4913,2022-04-25 11:44:00+00:00,1.31
4914,2022-04-25 11:45:00+00:00,1.31
4915,2022-04-25 11:46:00+00:00,1.3
4916,2022-04-25 11:48:00+00:00,1.3
4917,2022-04-25 11:49:00+00:00,1.3
4918,2022-04-25 11:50:00+00:00,1.3
4919,2022-04-25 11:51:00+00:00,1.3
4920,2022-04-25 11:53:00+00:00,1.29
4921,2022-04-25 11:54:00+00:00,1.29
4922,2022-04-25 11:55:00+00:00,1.28
4923,2022-04-25 11:56:00+00:00,1.28
4924,2022-04-25 11:58:00+00:00,1.27
4925,2022-04-25 12:00:00+00:00,1.27
4926,2022-04-25 12:01:00+00:00,1.26
4927,2022-04-25 12:02:00+00:00,1.26
4928,2022-04-25 12:03:00+00:00,1.26
4929,2022-04-25 12:04:00+00:00,1.26
4930,2022-04-25 12:06:00+00:00,1.26
4931,2022-04-25 12:07:00+00:00,1.26
4932,2022-04-25 12:08:00+00:00,1.25
4933,2022-04-25 12:09:00+00:00,1.25
4934,2022-04-25 12:10:00+00:00,1.25
4935,2022-04-25 12:12:00+00:00,1.24
4936,2022-04-25 12:13:00+00:00,1.24
4937,2022-04-25 12:14:00+00:00,1.24
4938,2022-04-25 12:15:00+00:00,1.23
4939,2022-04-25 12:17:00+00:00,1.23
4940,2022-04-25 12:18:00+00:00,1.22
4941,2022-04-25 12:20:00+00:00,1.22
4942,2022-04-25 12:21:00+00:00,1.22
4943,2022-04-25 12:22:00+00:00,1.21
4944,2022-04-25 12:23:00+00:00,1.21
4945,2022-04-25 12:24:00+00:00,1.21
4946,2022-04-25 12:26:00+00:00,1.2
4947,2022-04-25 12:28:00+00:00,1.2
4948,2022-04-25 12:29:00+00:00,1.19
4949,2022-04-25 12:30:00+00:00,1.19
4950,2022-04-25 12:31:00+00:00,1.18
4951,2022-04-25 12:32:00+00:00,1.18
4952,2022-04-25 12:34:00+00:00,1.17
4953,2022-04-25 12:36:00+00:00,1.17
4954,2022-04-25 12:38:00+00:00,1.17
4955,2022-04-25 12:40:00+00:00,1.17
4956,2022-04-25 12:42:00+00:00,1.16
4957,2022-04-25 12:44:00+00:00,1.16
4958,2022-04-25 12:46:00+00:00,1.15
4959,2022-04-25 12:47:00+00:00,1.15
4960,2022-04-25 12:48:00+00:00,1.14
4961,2022-04-25 12:50:00+00:00,1.14
4962,2022-04-25 12:51:00+00:00,1.13
4963,2022-04-25 12:52:00+00:00,1.13
4964,2022-04-25 12:54:00+00:00,1.12
4965,2022-04-25 12:59:00+00:00,1.11
4966,2022-04-25 13:00:00+00:00,1.1
4967,2022-04-25 13:01:00+00:00,1.1
4968,2022-04-25 13:02:00+00:00,1.1
4969,2022-04-25 13:04:00+00:00,1.1
4970,2022-04-25 13:05:00+00:00,1.09
4971,2022-04-25 13:06:00+00:00,1.09
4972,2022-04-25 13:08:00+00:00,1.09
4973,2022-04-25 13:09:00+00:00,1.08
4974,2022-04-25 13:10:00+00:00,1.08
4975,2022-04-25 13:12:00+00:00,1.07
4976,2022-04-25 13:14:00+00:00,1.06
4977,2022-04-25 13:15:00+00:00,1.05
4978,2022-04-25 13:18:00+00:00,1.04
4979,2022-04-25 13:19:00+00:00,1.03
4980,2022-04-25 13:20:00+00:00,1.03
4981,2022-04-25 13:21:00+00:00,1.03
4982,2022-04-25 13:22:00+00:00,1.03
4983,2022-04-25 13:23:00+00:00,1.02
4984,2022-04-25 13:24:00+00:00,1.02
4985,2022-04-25 13:25:00+00:00,1.02
4986,2022-04-25 13:26:00+00:00,1.02
4987,2022-04-25 13:28:00+00:00,1.01
4988,2022-04-25 13:30:00+00:00,1.0
4989,2022-04-25 13:32:00+00:00,0.99
4990,2022-04-25 13:35:00+00:00,0.97
4991,2022-04-25 13:36:00+00:00,0.97
4992,2022-04-25 13:37:00+00:00,0.96
4993,2022-04-25 13:38:00+00:00,0.96
4994,2022-04-25 13:39:00+00:00,0.96
4995,2022-04-25 13:41:00+00:00,0.96
4996,2022-04-25 13:42:00+00:00,0.96
4997,2022-04-25 13:44:00+00:00,0.95
4998,2022-04-25 13:46:00+00:00,0.94
4999,2022-04-25 13:48:00+00:00,0.93
5000,2022-04-25 13:49:00+00:00,0.93
5001,2022-04-25 13:52:00+00:00,0.91
5002,2022-04-25 13:54:00+00:00,0.9
5003,2022-04-25 13:56:00+00:00,0.9
5004,2022-04-25 13:58:00+00:00,0.9
5005,2022-04-25 14:00:00+00:00,0.89
